,xLoc,yLoc,xVel,yVel,xVelAdj,yVelAdj,xAccel,yAccel,nextXSuccess,nextYSuccess,landingTypeSuccess,nextXFail,nextYFail,landingTypeFail,nextXVelSuccess,nextYVelSuccess,nextXVelFail,nextYVelFail,currentStateValueMap,landingTypeCurrent,successValueMap,failValueMap,QValue,timesVisited,learningRate
6877,34,3,-2,0,-3,0,-1,0,32,3,#,32,3,.,0,0,-2,0,1248,.,1028,1006,-2.954554505388568,1.0,1.0
6878,34,3,-2,0,-3,1,-1,1,32,4,#,32,3,.,0,0,-2,0,1248,.,1512,1006,-2.8411056062643225,5.0,0.2
6879,34,3,-2,0,-2,-1,0,-1,32,2,.,32,3,.,-2,-1,-2,0,1248,.,521,1006,-2.9701,7.0,0.1428571428571428
6880,34,3,-2,0,-2,0,0,0,32,3,.,32,3,.,-2,0,-2,0,1248,.,1006,1006,-2.6682540374521344,3.0,0.3333333333333333
6881,34,3,-2,0,-2,1,0,1,32,4,.,32,3,.,-2,1,-2,0,1248,.,1491,1006,-2.9425292165538743,3.0,0.3333333333333333
6882,34,3,-2,0,-1,-1,1,-1,33,2,.,32,3,.,-1,-1,-2,0,1248,.,653,1006,-1.99,3.0,0.3333333333333333
6883,34,3,-2,0,-1,0,1,0,33,3,.,32,3,.,-1,0,-2,0,1248,.,1138,1006,-2.935832540863997,3.0,0.3333333333333333
6884,34,3,-2,0,-1,1,1,1,33,4,.,32,3,.,-1,1,-2,0,1248,.,1623,1006,-2.9274850328916653,2.0,0.5
6885,34,3,-2,1,-3,0,-1,-1,32,3,#,32,4,.,0,0,-2,1,1249,.,1028,1491,-2.9623502397369053,1.0,1.0
6886,34,3,-2,1,-3,1,-1,0,32,4,#,32,4,.,0,0,-2,1,1249,.,1512,1491,-2.9345627570245525,3.0,0.3333333333333333
6887,34,3,-2,1,-3,2,-1,1,32,4,#,32,4,.,0,0,-2,1,1249,.,1512,1491,-2.8701984335643886,5.0,0.2
6888,34,3,-2,1,-2,0,0,-1,32,3,.,32,4,.,-2,0,-2,1,1249,.,1006,1491,-3.480326994089567,4.0,0.25
6889,34,3,-2,1,-2,1,0,0,32,4,.,32,4,.,-2,1,-2,1,1249,.,1491,1491,-2.949287891758757,1.0,1.0
6890,34,3,-2,1,-2,2,0,1,32,5,S,32,4,.,-2,2,-2,1,1249,.,1976,1491,-2.886250246783586,2.0,0.5
6891,34,3,-2,1,-1,0,1,-1,33,3,.,32,4,.,-1,0,-2,1,1249,.,1138,1491,-2.943124053519492,4.0,0.25
6892,34,3,-2,1,-1,1,1,0,33,4,.,32,4,.,-1,1,-2,1,1249,.,1623,1491,-2.918692705472189,3.0,0.3333333333333333
6893,34,3,-2,1,-1,2,1,1,33,5,S,32,4,.,-1,2,-2,1,1249,.,2108,1491,-2.911213091308757,5.0,0.2
6894,34,3,-2,2,-3,1,-1,-1,32,4,#,32,5,S,0,0,-2,2,1250,.,1512,1976,-2.951231152637707,1.0,1.0
6895,34,3,-2,2,-3,2,-1,0,32,4,#,32,5,S,0,0,-2,2,1250,.,1512,1976,-2.944381192532985,1.0,1.0
6896,34,3,-2,2,-3,3,-1,1,32,5,#,32,5,S,0,0,-2,2,1250,.,1996,1976,-2.941471268402833,2.0,0.5
6897,34,3,-2,2,-2,1,0,-1,32,4,.,32,5,S,-2,1,-2,2,1250,.,1491,1976,-2.891441936701759,2.0,0.5
6898,34,3,-2,2,-2,2,0,0,32,5,S,32,5,S,-2,2,-2,2,1250,.,1976,1976,-2.9451651152611777,3.0,0.3333333333333333
6899,34,3,-2,2,-2,3,0,1,33,5,#,32,5,S,0,0,-2,2,1250,.,2117,1976,-2.8525008521079336,5.0,0.2
6900,34,3,-2,2,-1,1,1,-1,33,4,.,32,5,S,-1,1,-2,2,1250,.,1623,1976,-2.9376344745268823,4.0,0.25
6901,34,3,-2,2,-1,2,1,0,33,5,S,32,5,S,-1,2,-2,2,1250,.,2108,1976,-2.880336242798969,2.0,0.5
6902,34,3,-2,2,-1,3,1,1,33,5,#,32,5,S,0,0,-2,2,1250,.,2117,1976,-2.936815433237037,3.0,0.3333333333333333
6903,34,3,-2,3,-3,2,-1,-1,32,4,#,33,5,#,0,0,0,0,1251,.,1512,2117,-2.802392341268188,1.0,1.0
6904,34,3,-2,3,-3,3,-1,0,32,5,#,33,5,#,0,0,0,0,1251,.,1996,2117,-2.9466569939407146,1.0,1.0
6905,34,3,-2,3,-3,4,-1,1,32,5,#,33,5,#,0,0,0,0,1251,.,1996,2117,-2.624397234828868,2.0,0.5
6906,34,3,-2,3,-2,2,0,-1,32,5,S,33,5,#,-2,2,0,0,1251,.,1976,2117,-2.2384512058187704,4.0,0.25
6907,34,3,-2,3,-2,3,0,0,33,5,#,33,5,#,0,0,0,0,1251,.,2117,2117,-2.859395255067356,4.0,0.25
6908,34,3,-2,3,-2,4,0,1,33,5,#,33,5,#,0,0,0,0,1251,.,2117,2117,-2.936647177243258,2.0,0.5
6909,34,3,-2,3,-1,2,1,-1,33,5,S,33,5,#,-1,2,0,0,1251,.,2108,2117,-2.902084051163833,3.0,0.3333333333333333
6910,34,3,-2,3,-1,3,1,0,33,5,#,33,5,#,0,0,0,0,1251,.,2117,2117,-2.9414311035915826,2.0,0.5
6911,34,3,-2,3,-1,4,1,1,33,5,#,33,5,#,0,0,0,0,1251,.,2117,2117,-2.9484673582053134,1.0,1.0
6912,34,3,-2,4,-3,3,-1,-1,32,5,#,33,5,#,0,0,0,0,1252,.,1996,2117,-2.9382243129678955,2.0,0.5
6913,34,3,-2,4,-3,4,-1,0,32,5,#,33,5,#,0,0,0,0,1252,.,1996,2117,-2.933384269645748,2.0,0.5
6914,34,3,-2,4,-3,5,-1,1,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-2.943395185568536,3.0,0.3333333333333333
6915,34,3,-2,4,-2,3,0,-1,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-2.863752291541912,5.0,0.2
6916,34,3,-2,4,-2,4,0,0,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-1.9974541184222752,2.0,0.5
6917,34,3,-2,4,-2,5,0,1,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-2.914346088309726,2.0,0.5
6918,34,3,-2,4,-1,3,1,-1,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-2.720217573632746,2.0,0.5
6919,34,3,-2,4,-1,4,1,0,33,5,#,33,5,#,0,0,0,0,1252,.,2117,2117,-2.9319461179446,2.0,0.5
6920,34,3,-2,4,-1,5,1,1,34,5,#,33,5,#,0,0,0,0,1252,.,2238,2117,-0.0250949985560315,0.0,1.0
6921,34,3,-2,5,-3,4,-1,-1,32,5,#,33,5,#,0,0,0,0,1253,.,1996,2117,-2.935297196881745,2.0,0.5
6922,34,3,-2,5,-3,5,-1,0,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.9246057224239808,4.0,0.25
6923,34,3,-2,5,-3,5,-1,1,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.890831181637556,3.0,0.3333333333333333
6924,34,3,-2,5,-2,4,0,-1,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.9355111444640896,2.0,0.5
6925,34,3,-2,5,-2,5,0,0,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.901894452226296,3.0,0.3333333333333333
6926,34,3,-2,5,-2,5,0,1,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.904773770790221,4.0,0.25
6927,34,3,-2,5,-1,4,1,-1,33,5,#,33,5,#,0,0,0,0,1253,.,2117,2117,-2.868660427826244,5.0,0.2
6928,34,3,-2,5,-1,5,1,0,34,5,#,33,5,#,0,0,0,0,1253,.,2238,2117,-2.9067103757272355,3.0,0.3333333333333333
6929,34,3,-2,5,-1,5,1,1,34,5,#,33,5,#,0,0,0,0,1253,.,2238,2117,-2.818316873965153,1.0,1.0
6930,34,3,-1,-5,-2,-5,-1,-1,33,1,F,34,1,F,-2,-5,-1,-5,1254,.,154,286,-1.0,3.0,0.3333333333333333
6931,34,3,-1,-5,-2,-5,-1,0,33,1,F,34,1,F,-2,-5,-1,-5,1254,.,154,286,-1.0,3.0,0.3333333333333333
6932,34,3,-1,-5,-2,-4,-1,1,33,1,F,34,1,F,-2,-4,-1,-5,1254,.,155,286,-1.0,4.0,0.25
6933,34,3,-1,-5,-1,-5,0,-1,34,1,F,34,1,F,-1,-5,-1,-5,1254,.,286,286,-1.0,1.0,1.0
6934,34,3,-1,-5,-1,-5,0,0,34,1,F,34,1,F,-1,-5,-1,-5,1254,.,286,286,-1.0,4.0,0.25
6935,34,3,-1,-5,-1,-4,0,1,33,1,F,34,1,F,-1,-4,-1,-5,1254,.,166,286,-1.0,4.0,0.25
6936,34,3,-1,-5,0,-5,1,-1,34,1,F,34,1,F,0,-5,-1,-5,1254,.,297,286,-1.0,6.0,0.1666666666666666
6937,34,3,-1,-5,0,-5,1,0,34,1,F,34,1,F,0,-5,-1,-5,1254,.,297,286,-1.0,3.0,0.3333333333333333
6938,34,3,-1,-5,0,-4,1,1,34,1,F,34,1,F,0,-4,-1,-5,1254,.,298,286,-1.0,6.0,0.1666666666666666
6939,34,3,-1,-4,-2,-5,-1,-1,33,1,F,33,1,F,-2,-5,-1,-4,1255,.,154,166,-1.0,2.0,0.5
6940,34,3,-1,-4,-2,-4,-1,0,33,1,F,33,1,F,-2,-4,-1,-4,1255,.,155,166,-1.0,5.0,0.2
6941,34,3,-1,-4,-2,-3,-1,1,33,1,F,33,1,F,-2,-3,-1,-4,1255,.,156,166,-1.0,1.0,1.0
6942,34,3,-1,-4,-1,-5,0,-1,34,1,F,33,1,F,-1,-5,-1,-4,1255,.,286,166,-1.0,4.0,0.25
6943,34,3,-1,-4,-1,-4,0,0,33,1,F,33,1,F,-1,-4,-1,-4,1255,.,166,166,-1.0,6.0,0.1666666666666666
6944,34,3,-1,-4,-1,-3,0,1,33,1,F,33,1,F,-1,-3,-1,-4,1255,.,167,166,-1.0,2.0,0.5
6945,34,3,-1,-4,0,-5,1,-1,34,1,F,33,1,F,0,-5,-1,-4,1255,.,297,166,-1.0,1.0,1.0
6946,34,3,-1,-4,0,-4,1,0,34,1,F,33,1,F,0,-4,-1,-4,1255,.,298,166,-1.0,2.0,0.5
6947,34,3,-1,-4,0,-3,1,1,34,1,F,33,1,F,0,-3,-1,-4,1255,.,299,166,-1.0,2.0,0.5
6948,34,3,-1,-3,-2,-4,-1,-1,33,1,F,33,1,F,-2,-4,-1,-3,1256,.,155,167,-1.0,1.0,1.0
6949,34,3,-1,-3,-2,-3,-1,0,33,1,F,33,1,F,-2,-3,-1,-3,1256,.,156,167,-1.0,5.0,0.2
6950,34,3,-1,-3,-2,-2,-1,1,32,1,F,33,1,F,-2,-2,-1,-3,1256,.,36,167,-1.0,1.0,1.0
6951,34,3,-1,-3,-1,-4,0,-1,33,1,F,33,1,F,-1,-4,-1,-3,1256,.,166,167,-1.0,1.0,1.0
6952,34,3,-1,-3,-1,-3,0,0,33,1,F,33,1,F,-1,-3,-1,-3,1256,.,167,167,-1.0,3.0,0.3333333333333333
6953,34,3,-1,-3,-1,-2,0,1,33,1,F,33,1,F,-1,-2,-1,-3,1256,.,168,167,-1.0,4.0,0.25
6954,34,3,-1,-3,0,-4,1,-1,34,1,F,33,1,F,0,-4,-1,-3,1256,.,298,167,-1.0,3.0,0.3333333333333333
6955,34,3,-1,-3,0,-3,1,0,34,1,F,33,1,F,0,-3,-1,-3,1256,.,299,167,-1.0,3.0,0.3333333333333333
6956,34,3,-1,-3,0,-2,1,1,34,1,F,33,1,F,0,-2,-1,-3,1256,.,300,167,-1.0,1.0,1.0
6957,34,3,-1,-2,-2,-3,-1,-1,33,1,F,33,1,F,-2,-3,-1,-2,1257,.,156,168,-1.0,15.0,0.06666666666666667
6958,34,3,-1,-2,-2,-2,-1,0,32,1,F,33,1,F,-2,-2,-1,-2,1257,.,36,168,-1.0,3.0,0.3333333333333333
6959,34,3,-1,-2,-2,-1,-1,1,32,2,.,33,1,F,-2,-1,-1,-2,1257,.,521,168,-2.9701,4.0,0.25
6960,34,3,-1,-2,-1,-3,0,-1,33,1,F,33,1,F,-1,-3,-1,-2,1257,.,167,168,-1.0,5.0,0.2
6961,34,3,-1,-2,-1,-2,0,0,33,1,F,33,1,F,-1,-2,-1,-2,1257,.,168,168,-1.0,1.0,1.0
6962,34,3,-1,-2,-1,-1,0,1,33,2,.,33,1,F,-1,-1,-1,-2,1257,.,653,168,-1.99,1.0,1.0
6963,34,3,-1,-2,0,-3,1,-1,34,1,F,33,1,F,0,-3,-1,-2,1257,.,299,168,-1.0,6.0,0.16666666666666666
6964,34,3,-1,-2,0,-2,1,0,34,1,F,33,1,F,0,-2,-1,-2,1257,.,300,168,-1.0,2.0,0.5
6965,34,3,-1,-2,0,-1,1,1,34,2,.,33,1,F,0,-1,-1,-2,1257,.,785,168,-1.99,3.0,0.3333333333333333
6966,34,3,-1,-1,-2,-2,-1,-1,32,1,F,33,2,.,-2,-2,-1,-1,1258,.,36,653,-1.0,19.0,0.05263157894736842
6967,34,3,-1,-1,-2,-1,-1,0,32,2,.,33,2,.,-2,-1,-1,-1,1258,.,521,653,-2.9701,3.0,0.3333333333333333
6968,34,3,-1,-1,-2,0,-1,1,32,3,.,33,2,.,-2,0,-1,-1,1258,.,1006,653,-3.306552069435479,1.0,1.0
6969,34,3,-1,-1,-1,-2,0,-1,33,1,F,33,2,.,-1,-2,-1,-1,1258,.,168,653,-1.0,6.0,0.1666666666666666
6970,34,3,-1,-1,-1,-1,0,0,33,2,.,33,2,.,-1,-1,-1,-1,1258,.,653,653,-1.99,1.0,1.0
6971,34,3,-1,-1,-1,0,0,1,33,3,.,33,2,.,-1,0,-1,-1,1258,.,1138,653,-2.923427187292901,2.0,0.5
6972,34,3,-1,-1,0,-2,1,-1,34,1,F,33,2,.,0,-2,-1,-1,1258,.,300,653,-1.0,2.0,0.5
6973,34,3,-1,-1,0,-1,1,0,34,2,.,33,2,.,0,-1,-1,-1,1258,.,785,653,-1.5132640523659977,2.0,0.5
6974,34,3,-1,-1,0,0,1,1,34,3,.,33,2,.,0,0,-1,-1,1258,.,1270,653,-2.950277891936101,2.0,0.5
6975,34,3,-1,0,-2,-1,-1,-1,32,2,.,33,3,.,-2,-1,-1,0,1259,.,521,1138,-2.145503766370329,21.0,0.0476190476190476
6976,34,3,-1,0,-2,0,-1,0,32,3,.,33,3,.,-2,0,-1,0,1259,.,1006,1138,-2.248711680113405,13.0,0.0769230769230769
6977,34,3,-1,0,-2,1,-1,1,32,4,.,33,3,.,-2,1,-1,0,1259,.,1491,1138,-2.4989204009276125,4.0,0.25
6978,34,3,-1,0,-1,-1,0,-1,33,2,.,33,3,.,-1,-1,-1,0,1259,.,653,1138,-1.9401970837057974,37.0,0.02702702702702703
6979,34,3,-1,0,-1,0,0,0,33,3,.,33,3,.,-1,0,-1,0,1259,.,1138,1138,-2.1575469416813498,9.0,0.1111111111111111
6980,34,3,-1,0,-1,1,0,1,33,4,.,33,3,.,-1,1,-1,0,1259,.,1623,1138,-2.6866798656067514,4.0,0.25
6981,34,3,-1,0,0,-1,1,-1,34,2,.,33,3,.,0,-1,-1,0,1259,.,785,1138,-1.9406452862722765,39.0,0.02564102564102564
6982,34,3,-1,0,0,0,1,0,34,3,.,33,3,.,0,0,-1,0,1259,.,1270,1138,-2.6869837496676183,4.0,0.25
6983,34,3,-1,0,0,1,1,1,34,4,.,33,3,.,0,1,-1,0,1259,.,1755,1138,-2.771297011077697,6.0,0.1666666666666666
6984,34,3,-1,1,-2,0,-1,-1,32,3,.,33,4,.,-2,0,-1,1,1260,.,1006,1623,-2.9619914583539417,5.0,0.2
6985,34,3,-1,1,-2,1,-1,0,32,4,.,33,4,.,-2,1,-1,1,1260,.,1491,1623,-2.86253560606211,8.0,0.125
6986,34,3,-1,1,-2,2,-1,1,32,5,S,33,4,.,-2,2,-1,1,1260,.,1976,1623,-2.918636571517325,3.0,0.3333333333333333
6987,34,3,-1,1,-1,0,0,-1,33,3,.,33,4,.,-1,0,-1,1,1260,.,1138,1623,-2.92714135160082,2.0,0.5
6988,34,3,-1,1,-1,1,0,0,33,4,.,33,4,.,-1,1,-1,1,1260,.,1623,1623,-2.875187596077148,4.0,0.25
6989,34,3,-1,1,-1,2,0,1,33,5,S,33,4,.,-1,2,-1,1,1260,.,2108,1623,-2.9176534872320685,1.0,1.0
6990,34,3,-1,1,0,0,1,-1,34,3,.,33,4,.,0,0,-1,1,1260,.,1270,1623,-2.9236104831188183,3.0,0.3333333333333333
6991,34,3,-1,1,0,1,1,0,34,4,.,33,4,.,0,1,-1,1,1260,.,1755,1623,-1.954177839619444,15.0,0.06666666666666667
6992,34,3,-1,1,0,2,1,1,34,5,S,33,4,.,0,2,-1,1,1260,.,2240,1623,-2.8960298344949944,1.0,1.0
6993,34,3,-1,2,-2,1,-1,-1,32,4,.,33,5,S,-2,1,-1,2,1261,.,1491,2108,-2.9432942676617184,1.0,1.0
6994,34,3,-1,2,-2,2,-1,0,32,5,S,33,5,S,-2,2,-1,2,1261,.,1976,2108,-2.7899306720730186,9.0,0.1111111111111111
6995,34,3,-1,2,-2,3,-1,1,33,5,#,33,5,S,0,0,-1,2,1261,.,2117,2108,-2.9484249596925074,2.0,0.5
6996,34,3,-1,2,-1,1,0,-1,33,4,.,33,5,S,-1,1,-1,2,1261,.,1623,2108,-2.7920297140912926,4.0,0.25
6997,34,3,-1,2,-1,2,0,0,33,5,S,33,5,S,-1,2,-1,2,1261,.,2108,2108,-2.918842395001905,3.0,0.3333333333333333
6998,34,3,-1,2,-1,3,0,1,33,5,#,33,5,S,0,0,-1,2,1261,.,2117,2108,-2.672800059520878,1.0,1.0
6999,34,3,-1,2,0,1,1,-1,34,4,.,33,5,S,0,1,-1,2,1261,.,1755,2108,-2.943721735931266,1.0,1.0
7000,34,3,-1,2,0,2,1,0,34,5,S,33,5,S,0,2,-1,2,1261,.,2240,2108,-2.8943928848925773,3.0,0.3333333333333333
7001,34,3,-1,2,0,3,1,1,34,5,#,33,5,S,0,0,-1,2,1261,.,2238,2108,-2.903170329767081,3.0,0.3333333333333333
7002,34,3,-1,3,-2,2,-1,-1,32,5,S,33,5,#,-2,2,0,0,1262,.,1976,2117,-2.930415743826317,3.0,0.3333333333333333
7003,34,3,-1,3,-2,3,-1,0,33,5,#,33,5,#,0,0,0,0,1262,.,2117,2117,-2.94927006786452,1.0,1.0
7004,34,3,-1,3,-2,4,-1,1,33,5,#,33,5,#,0,0,0,0,1262,.,2117,2117,-2.912505057296477,4.0,0.25
7005,34,3,-1,3,-1,2,0,-1,33,5,S,33,5,#,-1,2,0,0,1262,.,2108,2117,-2.93207326342709,1.0,1.0
7006,34,3,-1,3,-1,3,0,0,33,5,#,33,5,#,0,0,0,0,1262,.,2117,2117,-2.761205949007449,5.0,0.2
7007,34,3,-1,3,-1,4,0,1,33,5,#,33,5,#,0,0,0,0,1262,.,2117,2117,-2.926664511776739,2.0,0.5
7008,34,3,-1,3,0,2,1,-1,34,5,S,33,5,#,0,2,0,0,1262,.,2240,2117,-2.8799027410188693,4.0,0.25
7009,34,3,-1,3,0,3,1,0,34,5,#,33,5,#,0,0,0,0,1262,.,2238,2117,-2.9512813603899883,1.0,1.0
7010,34,3,-1,3,0,4,1,1,34,5,#,33,5,#,0,0,0,0,1262,.,2238,2117,-0.0915497334218491,0.0,1.0
7011,34,3,-1,4,-2,3,-1,-1,33,5,#,33,5,#,0,0,0,0,1263,.,2117,2117,-2.926684012609328,1.0,1.0
7012,34,3,-1,4,-2,4,-1,0,33,5,#,33,5,#,0,0,0,0,1263,.,2117,2117,-2.8966176929513834,1.0,1.0
7013,34,3,-1,4,-2,5,-1,1,33,5,#,33,5,#,0,0,0,0,1263,.,2117,2117,-2.9419765448007955,3.0,0.3333333333333333
7014,34,3,-1,4,-1,3,0,-1,33,5,#,33,5,#,0,0,0,0,1263,.,2117,2117,-2.935169081701237,2.0,0.5
7015,34,3,-1,4,-1,4,0,0,33,5,#,33,5,#,0,0,0,0,1263,.,2117,2117,-2.9232727564572043,1.0,1.0
7016,34,3,-1,4,-1,5,0,1,34,5,#,33,5,#,0,0,0,0,1263,.,2238,2117,-2.816622200505336,5.0,0.2
7017,34,3,-1,4,0,3,1,-1,34,5,#,33,5,#,0,0,0,0,1263,.,2238,2117,-2.951475528136388,1.0,1.0
7018,34,3,-1,4,0,4,1,0,34,5,#,33,5,#,0,0,0,0,1263,.,2238,2117,-2.9164540354559736,2.0,0.5
7019,34,3,-1,4,0,5,1,1,34,5,#,33,5,#,0,0,0,0,1263,.,2238,2117,-2.7495754889144752,5.0,0.2
7020,34,3,-1,5,-2,4,-1,-1,33,5,#,34,5,#,0,0,0,0,1264,.,2117,2238,-2.8908919081728968,2.0,0.5
7021,34,3,-1,5,-2,5,-1,0,33,5,#,34,5,#,0,0,0,0,1264,.,2117,2238,-0.0113755220048167,0.0,1.0
7022,34,3,-1,5,-2,5,-1,1,33,5,#,34,5,#,0,0,0,0,1264,.,2117,2238,-2.937459737497485,2.0,0.5
7023,34,3,-1,5,-1,4,0,-1,33,5,#,34,5,#,0,0,0,0,1264,.,2117,2238,-2.9494191984353577,1.0,1.0
7024,34,3,-1,5,-1,5,0,0,34,5,#,34,5,#,0,0,0,0,1264,.,2238,2238,-2.9434299266489723,2.0,0.5
7025,34,3,-1,5,-1,5,0,1,34,5,#,34,5,#,0,0,0,0,1264,.,2238,2238,-2.859211504999167,6.0,0.1666666666666666
7026,34,3,-1,5,0,4,1,-1,34,5,#,34,5,#,0,0,0,0,1264,.,2238,2238,-2.9523748002966377,1.0,1.0
7027,34,3,-1,5,0,5,1,0,34,5,#,34,5,#,0,0,0,0,1264,.,2238,2238,-2.559021166806409,2.0,0.5
7028,34,3,-1,5,0,5,1,1,34,5,#,34,5,#,0,0,0,0,1264,.,2238,2238,-2.9300642796413605,5.0,0.2
7029,34,3,0,-5,-1,-5,-1,-1,34,1,F,34,1,F,-1,-5,0,-5,1265,.,286,297,-1.0,6.0,0.1666666666666666
7030,34,3,0,-5,-1,-5,-1,0,34,1,F,34,1,F,-1,-5,0,-5,1265,.,286,297,-1.0,1.0,1.0
7031,34,3,0,-5,-1,-4,-1,1,33,1,F,34,1,F,-1,-4,0,-5,1265,.,166,297,-1.0,1.0,1.0
7032,34,3,0,-5,0,-5,0,-1,34,1,F,34,1,F,0,-5,0,-5,1265,.,297,297,-0.0328881067229289,0.0,1.0
7033,34,3,0,-5,0,-5,0,0,34,1,F,34,1,F,0,-5,0,-5,1265,.,297,297,-1.0,3.0,0.3333333333333333
7034,34,3,0,-5,0,-4,0,1,34,1,F,34,1,F,0,-4,0,-5,1265,.,298,297,-1.0,3.0,0.3333333333333333
7035,34,3,0,-5,1,-5,1,-1,34,1,F,34,1,F,1,-5,0,-5,1265,.,308,297,-1.0,5.0,0.2
7036,34,3,0,-5,1,-5,1,0,34,1,F,34,1,F,1,-5,0,-5,1265,.,308,297,-1.0,5.0,0.2
7037,34,3,0,-5,1,-4,1,1,35,1,F,34,1,F,1,-4,0,-5,1265,.,430,297,-1.0,4.0,0.25
7038,34,3,0,-4,-1,-5,-1,-1,34,1,F,34,1,F,-1,-5,0,-4,1266,.,286,298,-1.0,1.0,1.0
7039,34,3,0,-4,-1,-4,-1,0,33,1,F,34,1,F,-1,-4,0,-4,1266,.,166,298,-1.0,2.0,0.5
7040,34,3,0,-4,-1,-3,-1,1,33,1,F,34,1,F,-1,-3,0,-4,1266,.,167,298,-1.0,3.0,0.3333333333333333
7041,34,3,0,-4,0,-5,0,-1,34,1,F,34,1,F,0,-5,0,-4,1266,.,297,298,-1.0,3.0,0.3333333333333333
7042,34,3,0,-4,0,-4,0,0,34,1,F,34,1,F,0,-4,0,-4,1266,.,298,298,-0.0311769589423698,0.0,1.0
7043,34,3,0,-4,0,-3,0,1,34,1,F,34,1,F,0,-3,0,-4,1266,.,299,298,-1.0,2.0,0.5
7044,34,3,0,-4,1,-5,1,-1,34,1,F,34,1,F,1,-5,0,-4,1266,.,308,298,-0.0985584912162619,0.0,1.0
7045,34,3,0,-4,1,-4,1,0,35,1,F,34,1,F,1,-4,0,-4,1266,.,430,298,-1.0,3.0,0.3333333333333333
7046,34,3,0,-4,1,-3,1,1,35,1,F,34,1,F,1,-3,0,-4,1266,.,431,298,-1.0,3.0,0.3333333333333333
7047,34,3,0,-3,-1,-4,-1,-1,33,1,F,34,1,F,-1,-4,0,-3,1267,.,166,299,-1.0,6.0,0.1666666666666666
7048,34,3,0,-3,-1,-3,-1,0,33,1,F,34,1,F,-1,-3,0,-3,1267,.,167,299,-1.0,2.0,0.5
7049,34,3,0,-3,-1,-2,-1,1,33,1,F,34,1,F,-1,-2,0,-3,1267,.,168,299,-0.0575286433324732,0.0,1.0
7050,34,3,0,-3,0,-4,0,-1,34,1,F,34,1,F,0,-4,0,-3,1267,.,298,299,-1.0,1.0,1.0
7051,34,3,0,-3,0,-3,0,0,34,1,F,34,1,F,0,-3,0,-3,1267,.,299,299,-1.0,4.0,0.25
7052,34,3,0,-3,0,-2,0,1,34,1,F,34,1,F,0,-2,0,-3,1267,.,300,299,-1.0,2.0,0.5
7053,34,3,0,-3,1,-4,1,-1,35,1,F,34,1,F,1,-4,0,-3,1267,.,430,299,-1.0,2.0,0.5
7054,34,3,0,-3,1,-3,1,0,35,1,F,34,1,F,1,-3,0,-3,1267,.,431,299,-1.0,3.0,0.3333333333333333
7055,34,3,0,-3,1,-2,1,1,35,1,F,34,1,F,1,-2,0,-3,1267,.,432,299,-1.0,2.0,0.5
7056,34,3,0,-2,-1,-3,-1,-1,33,1,F,34,1,F,-1,-3,0,-2,1268,.,167,300,-1.0,29.0,0.034482758620689655
7057,34,3,0,-2,-1,-2,-1,0,33,1,F,34,1,F,-1,-2,0,-2,1268,.,168,300,-1.0,4.0,0.25
7058,34,3,0,-2,-1,-1,-1,1,33,2,.,34,1,F,-1,-1,0,-2,1268,.,653,300,-1.99,1.0,1.0
7059,34,3,0,-2,0,-3,0,-1,34,1,F,34,1,F,0,-3,0,-2,1268,.,299,300,-1.0,4.0,0.25
7060,34,3,0,-2,0,-2,0,0,34,1,F,34,1,F,0,-2,0,-2,1268,.,300,300,-1.0,2.0,0.5
7061,34,3,0,-2,0,-1,0,1,34,2,.,34,1,F,0,-1,0,-2,1268,.,785,300,-1.99,1.0,1.0
7062,34,3,0,-2,1,-3,1,-1,35,1,F,34,1,F,1,-3,0,-2,1268,.,431,300,-1.0,1.0,1.0
7063,34,3,0,-2,1,-2,1,0,35,1,F,34,1,F,1,-2,0,-2,1268,.,432,300,-1.0,1.0,1.0
7064,34,3,0,-2,1,-1,1,1,35,2,.,34,1,F,1,-1,0,-2,1268,.,917,300,-1.99,4.0,0.25
7065,34,3,0,-1,-1,-2,-1,-1,33,1,F,34,2,.,-1,-2,0,-1,1269,.,168,785,-1.0,45.0,0.022222222222222223
7066,34,3,0,-1,-1,-1,-1,0,33,2,.,34,2,.,-1,-1,0,-1,1269,.,653,785,-1.99,5.0,0.2
7067,34,3,0,-1,-1,0,-1,1,33,3,.,34,2,.,-1,0,0,-1,1269,.,1138,785,-2.914721415446269,4.0,0.25
7068,34,3,0,-1,0,-2,0,-1,34,1,F,34,2,.,0,-2,0,-1,1269,.,300,785,-1.0,3.0,0.3333333333333333
7069,34,3,0,-1,0,-1,0,0,34,2,.,34,2,.,0,-1,0,-1,1269,.,785,785,-1.99,2.0,0.5
7070,34,3,0,-1,0,0,0,1,34,3,.,34,2,.,0,0,0,-1,1269,.,1270,785,-2.882405169015464,3.0,0.3333333333333333
