,EpochNumber,SumOfValues
0,1934.0,1156.1590513946003
0,1935.0,1156.166089890973
0,1936.0,1157.1660456037016
0,1937.0,1158.1576594274325
0,1938.0,1161.0443117095274
0,1939.0,1162.053044714101
0,1940.0,1165.7019537870203
0,1941.0,1172.259300596672
0,1942.0,1172.2620600998455
0,1943.0,1175.1837737719238
0,1944.0,1175.1900233235779
0,1945.0,1175.192775729846
0,1946.0,1175.193538472126
0,1947.0,1176.1844452739729
0,1948.0,1176.1949648194882
0,1949.0,1176.1953886942297
0,1950.0,1179.176031780215
0,1951.0,1182.1442795358116
0,1952.0,1186.0940944462686
0,1953.0,1186.0949533178004
0,1954.0,1186.3509790707178
0,1955.0,1186.3513065025434
0,1956.0,1186.3522466604902
0,1957.0,1186.357524118268
0,1958.0,1187.3755779562064
0,1959.0,1187.3854462065883
0,1960.0,1190.3867352695756
0,1961.0,1192.4096509131987
0,1962.0,1192.4108223337907
0,1963.0,1195.2978769313931
0,1964.0,1195.3039518303171
0,1965.0,1195.3087670258822
0,1966.0,1195.3097106748035
0,1967.0,1195.3101436755453
0,1968.0,1195.315301965211
0,1969.0,1195.3157762789274
0,1970.0,1198.3882146959024
0,1971.0,1198.3886894433979
0,1972.0,1198.3948808686996
0,1973.0,1198.3968048345046
0,1974.0,1198.487999947121
0,1975.0,1201.3300348677174
0,1976.0,1201.3844365382347
0,1977.0,1201.59501924544
0,1978.0,1201.6002565951023
0,1979.0,1204.3738507334308
0,1980.0,1207.672801339882
0,1981.0,1207.6731859185243
0,1982.0,1207.6749216236228
0,1983.0,1207.9119544506052
0,1984.0,1211.7328696644481
0,1985.0,1212.5999411401338
0,1986.0,1212.6857430995735
0,1987.0,1212.8040534070255
0,1988.0,1216.001063704133
0,1989.0,1216.0015553460998
0,1990.0,1216.016329338603
0,1991.0,1216.0346007936264
0,1992.0,1216.03524605253
0,1993.0,1218.7892700333628
0,1994.0,1218.7897466118447
0,1995.0,1219.111878012811
0,1996.0,1219.116063807055
0,1997.0,1222.291979571562
0,1998.0,1222.2931606729508
0,1999.0,1222.2949542857884
0,2000.0,1222.3320428341106
0,2001.0,1222.3367651380886
0,2002.0,1222.3828106298433
0,2003.0,1225.7378357814132
